User ID,Subscription Type,999,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,932,Plan Duration,,
307,Standard,877,11,8/7/2022,28-06-23,Brazil,29,Female,Smart TV,,1 Month,,
308,Basic,876,13,27-10-22,27-06-23,Mexico,31,Male,Smart TV,,1 Month,,
309,Standard,876,11,9/8/2022,28-06-23,Spain,31,Male,Smartphone,,1 Month,,
310,Premium,876,15,14-06-22,26-06-23,Italy,49,Female,Smartphone,,1 Month,,
311,Basic,875,15,7/6/2022,27-06-23,United States,29,Female,Smartphone,,1 Month,,
312,Premium,875,12,27-05-22,26-06-23,Canada,50,Male,Laptop,,1 Month,,
313,Standard,875,13,27-05-22,27-06-23,United Kingdom,36,Female,Laptop,,1 Month,,
314,Basic,874,10,21-04-22,26-06-23,Australia,28,Male,Laptop,,1 Month,,
315,Standard,874,15,28-04-22,27-06-23,Germany,47,Female,Smart TV,,1 Month,,
316,Premium,874,12,27-05-22,25-06-23,France,50,Female,Laptop,,1 Month,,
317,Basic,873,15,25-08-22,28-06-23,Brazil,44,Female,Tablet,,1 Month,,
318,Standard,873,10,2/9/2022,27-06-23,Mexico,39,Female,Laptop,,1 Month,,
319,Premium,873,14,22-08-22,26-06-23,Spain,32,Female,Smartphone,,1 Month,,
320,Basic,872,15,2/8/2022,27-06-23,Italy,30,Female,Laptop,,1 Month,,
321,Premium,872,12,22-06-22,27-06-23,United States,33,Female,Smartphone,,1 Month,,
322,Basic,871,15,4/6/2022,27-06-23,Canada,44,Male,Smartphone,,1 Month,,
323,Standard,871,14,31-05-22,26-06-23,United Kingdom,40,Male,Smartphone,,1 Month,,
324,Standard,871,15,22-05-22,27-06-23,Australia,32,Male,Tablet,,1 Month,,
325,Basic,870,13,29-05-22,27-06-23,Germany,32,Male,Tablet,,1 Month,,
326,Premium,870,11,11/6/2022,27-06-23,France,30,Male,Smartphone,,1 Month,,
327,Basic,869,12,6/7/2022,26-06-23,Brazil,32,Female,Smartphone,,1 Month,,
328,Standard,869,12,26-07-22,27-06-23,Mexico,45,Female,Tablet,,1 Month,,
329,Premium,869,11,22-07-22,25-06-23,Spain,35,Female,Smart TV,,1 Month,,
330,Basic,868,10,6/7/2022,26-06-23,Italy,40,Female,Smart TV,,1 Month,,
331,Premium,868,14,8/7/2022,26-06-23,United States,29,Female,Tablet,,1 Month,,
332,Basic,867,14,22-07-22,26-06-23,Canada,31,Male,Tablet,,1 Month,,
333,Standard,867,15,24-07-22,27-06-23,United Kingdom,43,Female,Smart TV,,1 Month,,
334,Standard,867,11,28-07-22,28-06-23,Australia,34,Male,Smart TV,,1 Month,,
335,Basic,866,10,11/8/2022,25-06-23,Germany,47,Female,Tablet,,1 Month,,
336,Premium,866,12,2/9/2022,26-06-23,France,35,Male,Laptop,,1 Month,,
337,Basic,865,13,11/10/2022,27-06-23,Brazil,36,Male,Laptop,,1 Month,,
338,Standard,865,12,15-10-22,27-06-23,Mexico,33,Male,Tablet,,1 Month,,
339,Premium,865,13,5/10/2022,25-06-23,Spain,30,Female,Laptop,,1 Month,,
340,Basic,864,14,13-09-22,25-06-23,Italy,44,Female,Smartphone,,1 Month,,
341,Premium,864,13,24-08-22,26-06-23,United States,44,Female,Laptop,,1 Month,,
342,Basic,863,11,9/8/2022,26-06-23,Canada,41,Female,Laptop,,1 Month,,
343,Standard,863,13,6/8/2022,25-06-23,United Kingdom,46,Male,Smart TV,,1 Month,,
344,Standard,863,13,7/8/2022,26-06-23,Australia,42,Female,Smartphone,,1 Month,,
345,Basic,862,10,8/8/2022,25-06-23,Germany,48,Female,Smart TV,,1 Month,,
346,Premium,862,15,31-08-22,26-06-23,France,37,Male,Tablet,,1 Month,,
347,Basic,861,14,21-09-22,28-06-23,Brazil,29,Male,Smartphone,,1 Month,,
348,Standard,861,14,5/10/2022,26-06-23,Mexico,30,Male,Smart TV,,1 Month,,
349,Premium,861,14,2/11/2022,26-06-23,Spain,28,Male,Smartphone,,1 Month,,
350,Basic,860,10,2/11/2022,28-06-23,Italy,44,Female,Smartphone,,1 Month,,
351,Premium,860,11,2/11/2022,28-06-23,United States,34,Female,Smart TV,,1 Month,,
352,Basic,859,10,20-09-22,26-06-23,Canada,38,Male,Laptop,,1 Month,,
353,Standard,859,14,10/8/2022,26-06-23,United Kingdom,34,Female,Smartphone,,1 Month,,
354,Standard,859,10,16-08-22,28-06-23,Australia,40,Female,Laptop,,1 Month,,
355,Basic,858,15,12/10/2022,27-06-23,Germany,32,Female,Tablet,,1 Month,,
356,Premium,858,11,14-10-22,30-06-23,France,38,Male,Smart TV,,1 Month,,
357,Basic,857,15,18-10-22,26-06-23,Brazil,39,Male,Smartphone,,1 Month,,
358,Standard,857,12,11/11/2022,28-06-23,Mexico,34,Female,Smart TV,,1 Month,,
359,Premium,857,11,20-11-22,26-06-23,Spain,41,Male,Smartphone,,1 Month,,
360,Basic,856,15,21-11-22,30-06-23,Italy,43,Female,Tablet,,1 Month,,
361,Premium,856,12,25-11-22,28-06-23,United States,36,Female,Laptop,,1 Month,,
362,Basic,855,11,8/12/2022,27-06-23,Canada,31,Male,Laptop,,1 Month,,
363,Standard,855,12,1/11/2022,25-06-23,United Kingdom,47,Female,Smart TV,,1 Month,,
364,Standard,855,14,12/10/2022,29-06-23,Australia,48,Male,Smart TV,,1 Month,,
365,Basic,854,11,13-10-22,27-06-23,Germany,36,Male,Laptop,,1 Month,,
366,Premium,854,12,17-10-22,29-06-23,France,41,Male,Smart TV,,1 Month,,
367,Basic,853,13,23-10-22,25-06-23,Brazil,32,Male,Laptop,,1 Month,,
368,Standard,853,13,24-10-22,28-06-23,Mexico,28,Male,Smartphone,,1 Month,,
369,Premium,853,12,25-10-22,27-06-23,Spain,46,Female,Smartphone,,1 Month,,
370,Basic,852,11,22-10-22,29-06-23,Italy,46,Female,Smartphone,,1 Month,,
371,Basic,851,11,30-09-22,25-06-23,United States,47,Male,Tablet,,1 Month,,
372,Basic,850,11,6/9/2022,27-06-23,Canada,31,Female,Tablet,,1 Month,,
373,Standard,850,10,18-06-22,26-06-23,United Kingdom,44,Female,Tablet,,1 Month,,
374,Premium,850,10,12/6/2022,28-06-23,Australia,39,Female,Laptop,,1 Month,,
375,Basic,849,14,17-06-22,28-06-23,Germany,44,Female,Laptop,,1 Month,,
376,Basic,848,12,20-06-22,27-06-23,France,39,Female,Smartphone,,1 Month,,
377,Premium,848,12,27-08-22,28-06-23,Brazil,37,Male,Laptop,,1 Month,,
378,Standard,848,14,13-08-22,27-06-23,Mexico,47,Female,Laptop,,1 Month,,
379,Standard,848,10,12/8/2022,28-06-23,Spain,46,Female,Smart TV,,1 Month,,
380,Basic,847,15,5/8/2022,27-06-23,Italy,27,Female,Smart TV,,1 Month,,
381,Premium,847,10,14-07-22,27-06-23,United States,43,Female,Laptop,,1 Month,,
382,Standard,847,10,7/6/2022,26-06-23,Canada,51,Male,Smart TV,,1 Month,,
383,Basic,846,10,1/6/2022,27-06-23,United Kingdom,49,Male,Smart TV,,1 Month,,
384,Standard,846,10,19-05-22,28-06-23,Australia,35,Female,Smartphone,,1 Month,,
385,Premium,846,15,22-05-22,27-06-23,Germany,44,Male,Smartphone,,1 Month,,
386,Basic,845,14,11/7/2022,26-06-23,France,48,Male,Tablet,,1 Month,,
387,Premium,845,11,19-07-22,28-06-23,Brazil,39,Female,Tablet,,1 Month,,
388,Standard,845,12,21-07-22,28-06-23,Mexico,38,Male,Laptop,,1 Month,,
389,Basic,844,14,2/8/2022,26-06-23,Spain,45,Male,Smart TV,,1 Month,,
390,Standard,844,13,3/7/2022,28-06-23,Italy,43,Female,Laptop,,1 Month,,
391,Premium,844,13,23-06-22,27-06-23,United States,42,Male,Laptop,,1 Month,,
392,Basic,843,15,3/6/2022,28-06-23,Canada,28,Male,Smart TV,,1 Month,,
393,Standard,843,10,3/6/2022,26-06-23,United Kingdom,40,Male,Tablet,,1 Month,,
394,Premium,843,14,30-05-22,27-06-23,Australia,41,Female,Tablet,,1 Month,,
395,Basic,842,12,5/6/2022,26-06-23,Germany,45,Female,Laptop,,1 Month,,
396,Premium,842,14,10/6/2022,27-06-23,France,30,Female,Smartphone,,1 Month,,
397,Basic,841,11,14-07-22,26-06-23,Brazil,31,Female,Smartphone,,1 Month,,
398,Standard,841,13,15-07-22,27-06-23,Mexico,51,Female,Tablet,,1 Month,,
399,Standard,841,12,14-07-22,25-06-23,Spain,44,Female,Smartphone,,1 Month,,
400,Basic,840,14,13-07-22,27-06-23,Italy,49,Male,Laptop,,1 Month,,
401,Premium,840,12,17-07-22,26-06-23,United States,47,Female,Laptop,,1 Month,,
402,Basic,839,14,21-07-22,26-06-23,Canada,42,Male,Smartphone,,1 Month,,
403,Standard,839,13,23-07-22,28-06-23,United Kingdom,28,Male,Smartphone,,1 Month,,
404,Premium,839,13,1/8/2022,28-06-23,Australia,28,Male,Smartphone,,1 Month,,
405,Basic,838,13,6/8/2022,26-06-23,Germany,49,Female,Tablet,,1 Month,,
406,Premium,838,12,19-08-22,26-06-23,France,32,Female,Smartphone,,1 Month,,
407,Basic,837,12,26-08-22,27-06-23,Brazil,37,Female,Tablet,,1 Month,,
408,Standard,837,13,27-09-22,27-06-23,Mexico,37,Female,Tablet,,1 Month,,
409,Standard,837,14,15-09-22,25-06-23,Spain,37,Male,Smartphone,,1 Month,,
410,Basic,836,15,2/9/2022,25-06-23,Italy,37,Male,Smart TV,,1 Month,,
411,Premium,836,14,3/9/2022,26-06-23,United States,48,Female,Tablet,,1 Month,,
412,Basic,835,12,3/9/2022,26-06-23,Canada,47,Male,Laptop,,1 Month,,
413,Standard,835,13,24-08-22,26-06-23,United Kingdom,41,Female,Smartphone,,1 Month,,
414,Premium,835,14,21-08-22,27-06-23,Australia,47,Female,Laptop,,1 Month,,
415,Basic,834,13,23-08-22,25-06-23,Germany,39,Female,Smartphone,,1 Month,,
416,Premium,834,10,2/9/2022,26-06-23,France,28,Male,Tablet,,1 Month,,
417,Basic,833,14,21-09-22,29-06-23,Brazil,31,Male,Smart TV,,1 Month,,
418,Standard,833,14,21-10-22,27-06-23,Mexico,47,Female,Smart TV,,1 Month,,
419,Standard,833,11,30-10-22,27-06-23,Spain,27,Female,Laptop,,1 Month,,
420,Basic,832,10,2/11/2022,28-06-23,Italy,28,Male,Laptop,,1 Month,,
421,Premium,832,14,16-10-22,28-06-23,United States,33,Male,Tablet,,1 Month,,
422,Basic,831,14,15-09-22,29-06-23,Canada,29,Female,Tablet,,1 Month,,
423,Standard,831,15,12/9/2022,27-06-23,United Kingdom,41,Male,Smartphone,,1 Month,,
424,Premium,831,12,18-09-22,29-06-23,Australia,28,Female,Tablet,,1 Month,,
425,Basic,830,13,4/10/2022,27-06-23,Germany,38,Male,Tablet,,1 Month,,
426,Premium,830,15,5/10/2022,30-06-23,France,35,Male,Laptop,,1 Month,,
427,Basic,829,11,6/11/2022,26-06-23,Brazil,51,Male,Smart TV,,1 Month,,
428,Standard,829,12,17-11-22,28-06-23,Mexico,45,Male,Smartphone,,1 Month,,
429,Standard,829,14,18-11-22,26-06-23,Spain,51,Male,Laptop,,1 Month,,
430,Basic,828,14,22-11-22,30-06-23,Italy,46,Female,Smart TV,,1 Month,,
431,Premium,828,15,4/12/2022,28-06-23,United States,28,Male,Smart TV,,1 Month,,
432,Basic,827,12,19-11-22,30-06-23,Canada,46,Female,Smart TV,,1 Month,,
433,Standard,827,11,6/11/2022,25-06-23,United Kingdom,46,Female,Smartphone,,1 Month,,
434,Premium,827,12,15-10-22,29-06-23,Australia,32,Female,Laptop,,1 Month,,
435,Basic,826,11,17-10-22,28-06-23,Germany,39,Female,Smart TV,,1 Month,,
436,Premium,826,11,19-10-22,29-06-23,France,41,Female,Smartphone,,1 Month,,
437,Basic,825,13,23-10-22,25-06-23,Brazil,47,Male,Smart TV,,1 Month,,
438,Standard,825,12,24-10-22,28-06-23,Mexico,35,Male,Smart TV,,1 Month,,
439,Standard,825,12,23-10-22,27-06-23,Spain,37,Female,Smart TV,,1 Month,,
440,Basic,824,11,10/10/2022,29-06-23,Italy,47,Male,Tablet,,1 Month,,
441,Premium,824,13,5/10/2022,28-06-23,United States,48,Female,Laptop,,1 Month,,
442,Basic,823,12,1/7/2022,27-06-23,Canada,30,Female,Laptop,,1 Month,,
443,Standard,823,10,1/7/2022,27-06-23,United Kingdom,36,Male,Smart TV,,1 Month,,
444,Premium,823,10,25-06-22,28-06-23,Australia,50,Female,Smartphone,,1 Month,,
445,Basic,822,12,24-06-22,28-06-23,Germany,41,Male,Tablet,,1 Month,,
446,Basic,821,14,28-06-22,28-06-23,France,46,Female,Smartphone,,1 Month,,
447,Basic,820,15,11/8/2022,28-06-23,Brazil,36,Female,Laptop,,1 Month,,
448,Standard,820,14,12/8/2022,27-06-23,Mexico,48,Male,Tablet,,1 Month,,
449,Premium,820,10,7/8/2022,28-06-23,Spain,37,Female,Laptop,,1 Month,,
450,Basic,819,14,6/8/2022,27-06-23,Italy,49,Male,Laptop,,1 Month,,
451,Basic,818,12,18-07-22,28-06-23,United States,31,Female,Laptop,,1 Month,,
452,Premium,818,12,16-06-22,26-06-23,Canada,42,Female,Laptop,,1 Month,,
453,Standard,818,11,30-05-22,28-06-23,United Kingdom,45,Female,Tablet,,1 Month,,
454,Standard,818,15,28-05-22,28-06-23,Australia,51,Female,Tablet,,1 Month,,
455,Basic,817,11,31-05-22,27-06-23,Germany,31,Female,Smart TV,,1 Month,,
456,Premium,817,14,4/6/2022,27-06-23,France,41,Male,Tablet,,1 Month,,
457,Standard,817,14,29-06-22,28-06-23,Brazil,40,Male,Smart TV,,1 Month,,
458,Basic,816,10,24-07-22,28-06-23,Mexico,27,Male,Tablet,,1 Month,,
459,Standard,816,10,19-07-22,27-06-23,Spain,46,Female,Tablet,,1 Month,,
460,Premium,816,10,30-06-22,28-06-23,Italy,30,Female,Smart TV,,1 Month,,
461,Basic,815,11,16-06-22,27-06-23,United States,37,Male,Smart TV,,1 Month,,
462,Premium,815,15,10/6/2022,28-06-23,Canada,45,Male,Smartphone,,1 Month,,
463,Standard,815,11,1/6/2022,26-06-23,United Kingdom,40,Male,Smart TV,,1 Month,,
464,Basic,814,13,3/6/2022,28-06-23,Australia,45,Male,Laptop,,1 Month,,
465,Standard,814,11,5/6/2022,26-06-23,Germany,34,Male,Laptop,,1 Month,,
466,Premium,814,10,7/6/2022,27-06-23,France,33,Male,Laptop,,1 Month,,
467,Basic,813,10,22-06-22,26-06-23,Brazil,47,Female,Laptop,,1 Month,,
468,Standard,813,11,28-06-22,27-06-23,Mexico,32,Male,Smart TV,,1 Month,,
469,Premium,813,12,29-06-22,29-06-23,Spain,41,Female,Tablet,,1 Month,,
470,Basic,812,15,3/7/2022,28-06-23,Italy,31,Female,Tablet,,1 Month,,
471,Premium,812,15,8/7/2022,27-06-23,United States,43,Male,Tablet,,1 Month,,
472,Basic,811,10,13-07-22,27-06-23,Canada,32,Female,Tablet,,1 Month,,
473,Standard,811,10,27-07-22,28-06-23,United Kingdom,46,Female,Smartphone,,1 Month,,
474,Standard,811,14,30-07-22,28-06-23,Australia,38,Male,Smartphone,,1 Month,,
475,Basic,810,11,13-08-22,26-06-23,Germany,31,Female,Smart TV,,1 Month,,
476,Premium,810,14,18-08-22,26-06-23,France,31,Female,Laptop,,1 Month,,
477,Basic,809,10,24-08-22,27-06-23,Brazil,50,Male,Laptop,,1 Month,,
478,Standard,809,10,8/9/2022,27-06-23,Mexico,32,Male,Laptop,,1 Month,,
479,Premium,809,13,4/9/2022,27-06-23,Spain,38,Female,Smartphone,,1 Month,,
480,Basic,808,15,4/9/2022,27-06-23,Italy,37,Female,Laptop,,1 Month,,
481,Premium,808,12,4/9/2022,26-06-23,United States,36,Male,Smart TV,,1 Month,,
482,Basic,807,11,27-08-22,27-06-23,Canada,30,Male,Smart TV,,1 Month,,
483,Standard,807,14,25-08-22,27-06-23,United Kingdom,28,Male,Smart TV,,1 Month,,
484,Standard,807,13,25-08-22,28-06-23,Australia,40,Male,Smartphone,,1 Month,,
485,Basic,806,14,1/9/2022,28-06-23,Germany,28,Female,Tablet,,1 Month,,
486,Premium,806,15,13-09-22,26-06-23,France,37,Female,Laptop,,1 Month,,
487,Basic,805,15,5/10/2022,29-06-23,Brazil,30,Male,Smart TV,,1 Month,,
488,Standard,805,11,8/10/2022,28-06-23,Mexico,33,Female,Smart TV,,1 Month,,
489,Premium,805,11,26-10-22,28-06-23,Spain,49,Male,Tablet,,1 Month,,
490,Basic,804,12,18-10-22,29-06-23,Italy,36,Female,Smart TV,,1 Month,,
491,Premium,804,12,7/10/2022,28-06-23,United States,28,Female,Smartphone,,1 Month,,
492,Basic,803,10,17-09-22,30-06-23,Canada,51,Male,Tablet,,1 Month,,
493,Standard,803,11,18-09-22,27-06-23,United Kingdom,35,Female,Smartphone,,1 Month,,
494,Standard,803,14,27-09-22,29-06-23,Australia,31,Male,Smart TV,,1 Month,,
495,Basic,802,13,30-09-22,27-06-23,Germany,39,Male,Smartphone,,1 Month,,
496,Premium,802,10,30-10-22,30-06-23,France,51,Female,Laptop,,1 Month,,
497,Basic,801,11,9/11/2022,29-06-23,Brazil,44,Male,Smartphone,,1 Month,,
498,Standard,801,11,17-11-22,28-06-23,Mexico,41,Female,Smartphone,,1 Month,,
499,Premium,801,10,18-11-22,26-06-23,Spain,28,Female,Laptop,,1 Month,,
500,Basic,800,15,22-11-22,30-06-23,Italy,38,Male,Laptop,,1 Month,,
501,Premium,800,14,22-11-22,28-06-23,Spain,43,Male,Smartphone,,1 Month,,
502,Basic,799,13,21-11-22,30-06-23,Spain,38,Male,Smartphone,,1 Month,,
503,Standard,799,14,10/11/2022,26-06-23,United States,30,Male,Tablet,,1 Month,,
504,Standard,799,12,21-10-22,29-06-23,Canada,32,Female,Laptop,,1 Month,,
505,Basic,798,11,21-10-22,28-06-23,United States,35,Male,Smartphone,,1 Month,,
506,Premium,798,14,23-10-22,29-06-23,United States,27,Male,Smart TV,,1 Month,,
507,Basic,797,15,24-10-22,26-06-23,Canada,49,Female,Tablet,,1 Month,,
508,Standard,797,12,23-10-22,28-06-23,United Kingdom,42,Female,Tablet,,1 Month,,
509,Premium,797,10,21-10-22,28-06-23,Australia,40,Male,Smartphone,,1 Month,,
510,Basic,796,15,6/10/2022,29-06-23,Germany,43,Female,Tablet,,1 Month,,
511,Premium,796,11,26-07-22,28-06-23,France,44,Female,Smart TV,,1 Month,,
512,Basic,795,15,13-07-22,28-06-23,Brazil,32,Male,Tablet,,1 Month,,
513,Standard,795,10,6/7/2022,28-06-23,Mexico,50,Male,Tablet,,1 Month,,
514,Standard,795,14,7/7/2022,28-06-23,Spain,35,Male,Tablet,,1 Month,,
515,Basic,794,15,1/7/2022,29-06-23,Italy,44,Female,Laptop,,1 Month,,
516,Premium,794,14,31-07-22,28-06-23,Spain,42,Female,Smart TV,,1 Month,,
517,Basic,793,12,6/8/2022,28-06-23,Spain,34,Female,Smart TV,,1 Month,,
518,Standard,793,15,7/8/2022,27-06-23,United States,37,Female,Tablet,,1 Month,,
519,Premium,793,10,6/8/2022,28-06-23,Canada,43,Male,Smartphone,,1 Month,,
520,Basic,792,13,3/8/2022,28-06-23,United States,32,Male,Smart TV,,1 Month,,
521,Basic,791,15,18-06-22,28-06-23,United States,33,Female,Smart TV,,1 Month,,
522,Basic,790,14,17-06-22,27-06-23,Canada,32,Female,Tablet,,1 Month,,
523,Standard,790,13,7/6/2022,29-06-23,United Kingdom,41,Male,Smartphone,,1 Month,,
524,Premium,790,15,6/6/2022,28-06-23,Australia,31,Male,Tablet,,1 Month,,
525,Basic,789,14,4/6/2022,27-06-23,Germany,44,Male,Tablet,,1 Month,,
526,Basic,788,11,20-06-22,28-06-23,France,49,Male,Laptop,,1 Month,,
527,Premium,788,10,10/7/2022,28-06-23,Brazil,48,Female,Tablet,,1 Month,,
528,Standard,788,13,13-07-22,29-06-23,Mexico,42,Female,Smartphone,,1 Month,,
529,Standard,788,11,7/7/2022,27-06-23,Spain,50,Female,Laptop,,1 Month,,
530,Basic,787,14,22-06-22,28-06-23,Italy,49,Female,Smart TV,,1 Month,,
531,Premium,787,14,15-06-22,27-06-23,Spain,30,Female,Laptop,,1 Month,,
532,Standard,787,11,3/6/2022,28-06-23,Spain,38,Male,Laptop,,1 Month,,
533,Basic,786,14,4/6/2022,27-06-23,United States,38,Male,Smartphone,,1 Month,,
534,Standard,786,11,5/6/2022,28-06-23,Canada,39,Female,Smart TV,,1 Month,,
535,Premium,786,15,7/6/2022,29-06-23,United States,42,Female,Laptop,,1 Month,,
536,Basic,785,10,14-06-22,29-06-23,United States,28,Male,Smart TV,,1 Month,,
537,Premium,785,10,17-06-22,27-06-23,Canada,38,Male,Smartphone,,1 Month,,
538,Standard,785,14,19-06-22,28-06-23,United Kingdom,40,Female,Tablet,,1 Month,,
539,Basic,784,12,2/7/2022,29-06-23,Australia,30,Female,Tablet,,1 Month,,
540,Standard,784,10,3/7/2022,29-06-23,Germany,40,Male,Smartphone,,1 Month,,
541,Premium,784,10,13-07-22,27-06-23,France,31,Male,Smart TV,,1 Month,,
542,Basic,783,14,26-07-22,27-06-23,Brazil,41,Male,Smartphone,,1 Month,,
543,Standard,783,11,27-07-22,28-06-23,Mexico,37,Male,Smartphone,,1 Month,,
544,Premium,783,14,8/8/2022,28-06-23,Spain,49,Male,Tablet,,1 Month,,
545,Basic,782,14,17-08-22,27-06-23,Italy,29,Male,Smart TV,,1 Month,,
546,Premium,782,10,20-08-22,26-06-23,Spain,31,Male,Smart TV,,1 Month,,
547,Basic,781,10,5/9/2022,27-06-23,Spain,39,Male,Tablet,,1 Month,,
548,Standard,781,12,5/9/2022,27-06-23,United States,51,Female,Smartphone,,1 Month,,
549,Standard,781,10,5/9/2022,27-06-23,Canada,38,Female,Smartphone,,1 Month,,
550,Basic,780,11,6/9/2022,27-06-23,United States,29,Female,Tablet,,1 Month,,
551,Premium,780,13,3/9/2022,28-06-23,United States,41,Female,Laptop,,1 Month,,
552,Basic,779,13,29-08-22,27-06-23,Canada,48,Female,Tablet,,1 Month,,
553,Standard,779,14,27-08-22,28-06-23,United Kingdom,39,Male,Smart TV,,1 Month,,
554,Premium,779,12,29-08-22,29-06-23,Australia,37,Male,Smartphone,,1 Month,,
555,Basic,778,11,13-09-22,28-06-23,Germany,37,Female,Smartphone,,1 Month,,
556,Premium,778,14,24-09-22,27-06-23,France,34,Male,Smartphone,,1 Month,,
557,Basic,777,15,5/10/2022,29-06-23,Brazil,37,Male,Smartphone,,1 Month,,
558,Standard,777,14,18-10-22,30-06-23,Mexico,37,Female,Smart TV,,1 Month,,
559,Standard,777,13,19-10-22,28-06-23,Spain,51,Female,Tablet,,1 Month,,
560,Basic,776,15,14-10-22,29-06-23,Italy,45,Male,Laptop,,1 Month,,
561,Premium,776,14,30-09-22,28-06-23,Spain,29,Female,Laptop,,1 Month,,
562,Basic,775,14,19-09-22,30-06-23,Spain,37,Male,Laptop,,1 Month,,
563,Standard,775,10,24-09-22,29-06-23,United States,34,Male,Tablet,,1 Month,,
564,Premium,775,14,28-09-22,29-06-23,Canada,35,Male,Smartphone,,1 Month,,
565,Basic,774,12,29-09-22,27-06-23,United States,29,Male,Laptop,,1 Month,,
566,Premium,774,11,11/10/2022,1/7/2023,United States,45,Male,Tablet,,1 Month,,
567,Basic,773,14,8/11/2022,29-06-23,Canada,36,Male,Smart TV,,1 Month,,
568,Standard,773,11,16-11-22,28-06-23,United Kingdom,27,Female,Laptop,,1 Month,,
569,Standard,773,10,17-11-22,26-06-23,Australia,31,Female,Laptop,,1 Month,,
570,Basic,772,10,20-11-22,30-06-23,Germany,41,Female,Laptop,,1 Month,,
571,Premium,772,13,21-11-22,29-06-23,France,37,Male,Smart TV,,1 Month,,
572,Basic,771,12,21-11-22,30-06-23,Brazil,49,Female,Tablet,,1 Month,,
573,Standard,771,12,18-11-22,27-06-23,Mexico,37,Female,Smart TV,,1 Month,,
574,Premium,771,14,26-10-22,29-06-23,Spain,36,Female,Smartphone,,1 Month,,
575,Basic,770,13,25-10-22,28-06-23,Italy,38,Female,Smart TV,,1 Month,,
576,Premium,770,15,26-10-22,30-06-23,Spain,49,Female,Tablet,,1 Month,,
577,Basic,769,15,23-10-22,26-06-23,Spain,31,Male,Laptop,,1 Month,,
578,Standard,769,13,23-10-22,28-06-23,United States,29,Female,Laptop,,1 Month,,
579,Standard,769,12,16-10-22,28-06-23,Canada,35,Female,Tablet,,1 Month,,
580,Basic,768,14,9/8/2022,29-06-23,United States,46,Female,Tablet,,1 Month,,
581,Premium,768,10,2/8/2022,29-06-23,United States,29,Female,Laptop,,1 Month,,
582,Basic,767,12,16-07-22,28-06-23,Canada,43,Female,Laptop,,1 Month,,
583,Standard,767,15,17-07-22,28-06-23,United Kingdom,38,Female,Tablet,,1 Month,,
584,Premium,767,14,14-07-22,28-06-23,Australia,48,Female,Smart TV,,1 Month,,
585,Basic,766,14,16-07-22,29-06-23,Germany,41,Male,Laptop,,1 Month,,
586,Premium,766,15,6/8/2022,29-06-23,France,51,Female,Laptop,,1 Month,,
587,Basic,765,14,7/8/2022,28-06-23,Brazil,39,Male,Smart TV,,1 Month,,
588,Standard,765,11,7/8/2022,27-06-23,Mexico,31,Male,Smartphone,,1 Month,,
589,Standard,765,15,4/8/2022,29-06-23,Spain,28,Male,Laptop,,1 Month,,
590,Basic,764,15,29-07-22,29-06-23,Italy,47,Male,Laptop,,1 Month,,
591,Premium,764,14,19-06-22,28-06-23,Spain,35,Female,Smart TV,,1 Month,,
592,Basic,763,15,9/6/2022,29-06-23,Spain,33,Male,Smartphone,,1 Month,,
593,Standard,763,11,6/6/2022,29-06-23,United States,41,Male,Smartphone,,1 Month,,
594,Premium,763,12,6/6/2022,30-06-23,Canada,38,Female,Smart TV,,1 Month,,
595,Basic,762,10,11/6/2022,28-06-23,United States,49,Male,Laptop,,1 Month,,
596,Basic,761,14,18-06-22,28-06-23,United States,29,Female,Smart TV,,1 Month,,
597,Basic,760,13,27-06-22,28-06-23,Canada,50,Male,Laptop,,1 Month,,
598,Standard,760,12,5/7/2022,29-06-23,United Kingdom,29,Female,Tablet,,1 Month,,
599,Premium,760,15,6/7/2022,27-06-23,Australia,44,Male,Smart TV,,1 Month,,
